,Site,WY,Month,CF.p,CG.p,SC.p,SH.p,P.p,Mult.p,Unknown.p,Season,PPT1,PPT3,PPT6,PPTwy,CWD1,CWD3,CWD6,CWDwy,MeanMaxT1,MeanMaxT3,MeanMaxT6,MeanMaxTwy,MaxT1,MaxT3,MaxT6,MaxTwy,MeanMinT1,MeanMinT3,MeanMinT6,MeanMinTwy,MinT1,MinT3,MinT6,MinTwy,P1,P3,P6,Pwy,N1,N3,N6,Nwy,TotC1,TotC3,TotC6,TotCwy,Turb1,Turb3,Turb6,Turbwy,DO1,DO3,DO6,DOwy,pH1,pH3,pH6,pHwy,Cond1,Cond3,Cond6,Condwy,H2Otemp1,H2Otemp3,H2Otemp6,H2Otempwy,Flow,rollMean,rollMean3,rollMean6,rollMeanWY,Cat1,Cat3,Cat6,CatWY
116,16,2011,10,0.171428571,0.695918367,0.063265306,0.006122449,0.063265306,0,0,Fall,131.5,131.61,240.27,566.22,0,134,365.15,871.05,23.28,29.78666667,28.17666667,26.05166667,23.28,33.46,33.46,34.45,11.56,14.63,13.395,11.71,11.56,11.56,8.08,2.22,0.18,0.105555556,0.08,0.0725,0,0,0.058888889,0.054444444,NA,NA,NA,NA,2.6,2.6,3.005555556,2.75,10.73,9.185555556,9.086111112,9.78,7.55,7.193333333,7.212777778,7.3975,128.67,136.79,136.5561111,145.07,16.07,19.05666667,17.83388889,15.67444444,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
117,16,2012,6,0.025925926,0.603703704,0.244444444,0.007407407,0.118518519,0,0,Spring,7.49,290.25,771.77,1092.16,178.6,339.18,339.18,609.47,29.6,23.42666667,18.88166667,23.10166667,29.6,29.6,29.6,33.46,12.77,9.4,6.75,9.829166667,12.77,4.97,3.16,3.16,0.106666667,0.122222222,0.105,0.097222222,0,0.125555556,0.11,0.121666667,1046.2,568.8,622.4,NA,1.7,1.783333333,1.512222222,1.882222222,8.433333333,10.00444445,11.47555556,10.30777778,7.906666667,7.664444445,7.745555556,7.522777778,157.7666667,177.6333333,179.4661111,167.3136111,18.13333333,14.41111111,9.592222222,13.78555556,8.15,10.77766667,109.7276667,129.9281667,73.46479452,Average,Average,Average,Average
118,16,2012,11,0.064516129,0.794354839,0.066532258,0.010080645,0.064516129,0,0,Fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,16,2013,10,0.142857143,0.612836439,0.035196687,0.053830228,0.109730849,0.045548654,0,Fall,46.87,71.42,115.05,287.76,47.73,343.27,875.62,972.74,24.94,28.73,29.70833333,23.3425,24.94,32.53,35.2,35.2,10.65,13.39666667,13.93666667,9.050833333,10.65,10.65,10.65,1.18,NA,NA,NA,NA,0,0,0,0.111111111,579.4,1517.366667,1781.816667,1153.108333,0.34,0.685555556,0.912222222,1.330277778,13.8,10.09888889,8.922777778,10.41,7.42,7.573333333,7.627222222,7.948055556,124.03,115.3988889,123.9383333,139.0666667,11.75,16.95,19.34166667,NA,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
120,16,2014,6,0.042704626,0.715302491,0.113879004,0.003558719,0.12455516,0,0,Spring,0,53.37,578.52,879.62,183.1,395.69,400.03,1119.57,31.6,26.86,21.71166667,24.9975,31.6,31.6,31.6,35.2,13.97,11.15666667,8.181666667,10.70333333,13.97,7.98,3.66,3.66,0.053333333,0.035555555,0.031666667,NA,0,0.051111111,0.15,0.075,1046.2,941.5,960.0833333,1190.15,0.566666667,0.888888889,3.650000001,2.181111111,8.406666667,9.182222222,10.75333333,10.10138889,7.9,7.921111111,7.971111111,7.802222222,140.1333333,157.7777778,163.4722222,141.7744444,20.3,16.93333333,11.58277778,14.44305556,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
121,16,2014,10,0.065439673,0.519427403,0.09406953,0.120654397,0.192229039,0,0.008179959,Fall,14.46,36.06,44.27,862.59,77.1,384.99,937.55,1040.35,24.65,29.44,30.325,24.67833333,24.65,32.68,35.09,35.09,8.51,13.67,14.15,10.52166667,8.51,8.51,8.51,3.66,0,0.038888889,0.037222222,NA,0.16,0.053333333,0.026666667,0.088333333,613.1,1528.6,1558.55,1132.941667,0,0.155555556,0.336111111,1.924166667,10.29,9.352222222,9.017222222,10.49722222,7.78,7.665555556,7.755555556,7.799722222,122.27,115.0788889,125.5838889,140.7886111,18.22,20.04,20.32555556,14.51416667,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
122,16,2015,10,0.0625,0.671875,0.182291667,0,0.083333333,0,0,Fall,21.52,24.37,31.46,246.9,53.2,361.5,912.4,1010.04,26.24,30.25333333,30.29,24.57583333,26.24,33.25,33.32,33.32,11.46,14.35,14.395,9.976666667,11.46,11.46,10.24,1.06,0,0.017777778,0.22,0.131666667,0,0,0.029444445,0.104444445,1299.7,1757.466667,1715.216667,1188.45,0.26,0.227777778,0.175,0.588888889,8.26,7.972222222,8.296666667,9.733888888,7.42,7.562222222,7.661666667,NA,107.8,104.1111111,123.5388889,147.6,16.23,19.32111111,20.29944445,15.54027778,1.3,2.586333333,2.204666667,2.811055556,27.40616438,Drought,Drought,Drought,Drought
123,2,2003,6,0.058,0.624,0.208,0.06,0.048,0.002,0,Spring,0.1,358.5,732.7,1492.7,28,28,28,557.8,28.17,20.54333333,16.43,19.7125,28.17,28.17,28.17,32.04,12.65,7.4,4.096666667,6.916666667,12.65,2.09,-0.51,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,1.072222222,1.160555556,0.948611111,9.546666667,9.784444445,10.59333333,NA,6.666666667,6.755555556,6.938888889,7.121944445,46,37.73333333,55.11111111,53.89944444,16.5,12.74444444,10.51777778,10.96694444,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
124,2,2003,10,0.191146881,0.366197183,0.30583501,0.072434608,0.062374245,0.002012072,0,Fall,0.1,45.8,118.3,1492,78.5,330.4,556.7,556.7,22.17,27.1,27.25166667,19.555,22.17,29.98,32.81,32.81,7.15,11.69666667,11.94,6.8275,7.15,7.15,7.15,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.447222222,0.784722222,1.002083333,NA,NA,NA,NA,5.73,6.621111111,6.666111111,6.899444445,33.93,34.55444444,38.54944445,53.70222222,10.73,12.27666667,13.60777778,10.9875,7.44,47.66866667,18.57877778,13.98733333,69.64657534,Wet,Wet,Average,Average
125,2,2004,6,0.098455598,0.287644788,0.507722008,0.052123552,0.05019305,0.003861004,0,Spring,3.7,63.9,646.9,1441.2,160,160,160,688.7,27.65,23.19,18.52833333,20.905,27.65,27.65,27.65,32.81,12.31,8.55,5.458333333,7.495833333,12.31,5.58,0.69,0.69,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.083333333,0.313888889,1.281944444,0.970277778,8.77,9.484444444,10.28277778,NA,5.966666667,6.511111111,6.522222222,6.611111111,42.03333333,51.12222222,43.64444445,44.26055556,14.6,13.72222222,10.93888889,10.79805556,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
126,2,2004,10,0.144278607,0.31840796,0.353233831,0.07960199,0.104477612,0,0,Fall,8.2,17,46,1414.3,75.5,361.8,713.9,713.9,25.8,27.99666667,27.49833333,20.9875,25.8,30.64,31.11,31.11,9.92,11.99666667,11.86833333,7.463333333,9.92,9.92,7.76,0.69,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0.42,0.317777778,0.279722222,0.839305556,9.53,9.672222222,9.462222222,10.28805556,6.47,6.49,6.472777778,6.606111111,43.5,37.21111111,39.51111111,44.63027778,13.8,13.57777778,13.93888889,11.00666667,2.48,46.13966667,18.69133333,36.22066667,84.9259726,Wet,Wet,Wet,Average
127,2,2005,6,0.151340996,0.37164751,0.250957854,0.090038314,0.132183908,0.001915709,0.001915709,Spring,59.2,382.4,1114.6,1727.1,0,0,0,553.9,23.52,19.69,16.335,19.36583333,23.52,23.52,23.52,31.11,8.49,6.446666667,4.373333333,6.695833333,8.49,2.93,0.27,0.27,0,0,0.025,0.0125,0,0,0,0,NA,NA,NA,NA,0.2,3.277777778,2.611111111,1.576388889,9.443333333,NA,NA,NA,7.376666667,6.647777778,6.629444445,6.539722222,50.03333333,42.91111111,54.22777778,49.43861111,16.43333333,11.85555556,9.938888889,10.6875,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
128,2,2005,10,0.188235294,0.337254902,0.331372549,0.033333333,0.103921569,0.005882353,0,Fall,196.4,210.9,489.6,1918.9,0,279.5,354.5,354.5,19.06,25.51333333,25.4,18.88166667,19.06,31.85,32.75,32.75,7.11,10.86333333,10.97833333,6.555833333,7.11,7.11,7.11,0.27,0,0,0,0.0125,0,0,0,0,NA,NA,NA,NA,0.22,0.302222222,1.537222222,1.554444445,10,9.618888889,9.6,NA,6.8,6.968888889,6.863888889,6.653888889,41.43,40.11,41.755,50.46611111,10.45,11.51666667,12.79722222,10.29722222,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
129,2,2006,6,0.07444668,0.535211268,0.201207243,0.046277666,0.142857143,0,0,Spring,0.7,410.2,1303,1909.6,66.6,66.6,66.6,421.1,28.55,22.16666667,17.04666667,19.59583333,28.55,28.55,28.55,32.75,13.18,8.98,5.715,7.28,13.18,4.5,1.01,1.01,0,0,NA,NA,0,0,NA,NA,2419.6,1644.2,870.6833333,NA,0.516666667,1.705555556,2.362222222,1.303333333,9.793333333,NA,NA,NA,6.5,6.446666667,6.435555556,6.676944444,59.23333333,46.53333333,39.03333333,45.86138889,14.73333333,12.37777778,9.508888888,10.05555555,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
130,2,2006,10,0.16700611,0.464358452,0.213849287,0.036659878,0.116089613,0.00203666,0,Fall,37.1,37.7,79.1,1736.4,40.5,334.5,600.1,600.1,20.65,26.28,27.305,19.8125,20.65,29.87,33.05,33.05,7.43,11.13,12.065,7.320833333,7.43,7.43,7.43,1.01,0,0,0,NA,0,0,0,NA,2419.6,2419.6,2419.6,NA,0.53,0.671111111,0.805,1.466388889,10.45,10.15,9.791666667,NA,7.45,7.065555556,6.839444445,6.681666667,44.47,40.64555556,44.80611111,46.0175,10.13,11.41,12.99944444,10.00944444,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
131,2,2007,6,0.106032907,0.468007313,0.177330896,0.1023766,0.124314442,0,0.021937843,Spring,19.1,173.1,652.7,1555.7,78.1,78.1,78.1,611.6,27.37,23.3,16.79166667,19.8575,27.37,27.37,27.37,33.05,11.93,8.436666667,4.636666667,7.106666667,11.93,4.23,-0.31,-0.31,0,NA,NA,NA,0,0,0,0.019166667,387.3,400.4,622.6,1325.05,0.716666667,0.834444445,2.608888889,1.946388889,9.633333333,10.20555555,10.905,10.49083333,5.9,6.166666667,6.327777778,NA,31.6,41.51,55.84388889,54.10777778,14.1,NA,NA,NA,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
132,2,2007,10,0.249056604,0.475471698,0.116981132,0.079245283,0.077358491,0.001886792,0,Fall,17.5,50.6,116.2,1570.6,59.4,317.6,587.6,587.6,20.63,25.42,26.43,19.4725,20.63,31,31.01,31.01,6.68,10.59333333,11.32666667,6.850833333,6.68,6.68,6.68,-0.31,0,0,NA,NA,0,0,0,0.019166667,75.4,994.4666667,678.9,784.9916667,0.22,0.168888889,0.385,1.759722222,10.23,10.06555556,9.841666667,10.49222222,6.2,6.453333333,6.193333333,NA,47.33,41.21,39.82111111,53.885,10.25,10.88333333,12.61666667,NA,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
133,2,2008,6,0.314629259,0.346693387,0.196392786,0.054108216,0.088176353,0,0,Spring,0,32.7,611.5,1059.2,174.1,174.1,174.1,683.6,28.42,22.92333333,18.27333333,19.96666667,28.42,28.42,28.42,31.01,11.53,7.82,4.685,6.648333333,11.53,3.19,-1.34,-1.34,0,0,0,0,0,0,0,0,2419.6,977,578.3666667,594.2833333,1.433333333,0.816666667,1.341666667,0.753611111,9.603333333,10.28444444,10.96777778,10.74361111,6.866666667,6.755555556,6.511111111,6.477222222,40.8,48.2,61.23333333,58.74388889,13.06666667,12.11111111,9.283333334,9.468333334,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
134,2,2008,10,0.095940959,0.560885609,0.184501845,0.062730627,0.094095941,0.001845018,0,Fall,104.1,104.9,123.7,1111.5,0,301.3,672.1,672.1,17.91,26.61,27.235,20.37833333,17.91,31.87,32.38,32.38,6.14,11.54666667,11.75166667,6.928333333,6.14,6.14,6.14,-1.34,0,0,0,0,0,0,0,0,372.5,1187.4,1076.983333,641.7083333,0.38,0.337777778,0.521111111,0.788611111,10.17,NA,NA,NA,6.42,6.74,6.857222222,6.6425,45.8,43.41111111,42.73888889,59.48861111,10.65,11.96111111,12.40833333,9.679444445,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
135,2,2009,6,0.012345679,0.617283951,0.240740741,0.059670782,0.069958848,0,0,Spring,18.7,233.7,894,1306.4,0,0,0,498,25.44,22.38333333,16.83166667,19.765,25.44,25.44,25.44,32.38,11.4,8.543333333,4.766666667,6.944166667,11.4,3.56,-0.05,-0.41,0,0,0,0,0,0,0.016666667,0.008333333,816.4,500.7333333,527.5166667,606.3166667,0.566666667,1.091111111,1.287222223,0.797222222,9.536666667,10.10666667,10.92388889,NA,7.093333333,7.116666667,6.967777778,6.829166667,45.63333333,49.16666667,65.61111111,62,13.6,NA,NA,NA,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
136,2,2009,10,0.039840637,0.577689243,0.247011952,0.049800797,0.085657371,0,0,Fall,74.3,78.4,242.8,1279.9,5,300.8,473.4,473.4,22.11,27.32666667,27.33,19.9225,22.11,30.33,32.12,32.12,8.09,12.36,12.47166667,7.154166667,8.09,8.09,8.09,-0.41,0,0,0,0,0,0,0,0.008333333,461.1,1766.766667,1460.166667,935.7416667,0.24,0.324444444,0.570555556,0.805277778,10.37,10.40888889,10.17222222,10.8625,NA,NA,NA,NA,44.77,42.30111111,42.75611111,61.9725,9.95,11.43888889,NA,NA,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
137,2,2010,6,0.035785288,0.431411531,0.363817097,0.079522863,0.079522863,0.003976143,0.005964215,Spring,3.8,373.3,1036.7,1452.2,0,0,0,473.4,25.89,19.17,15.705,19.32833333,25.89,25.89,25.89,32.12,12.12,6.75,4.208333333,6.940833333,12.12,2.8,1.13,-0.24,0,0,0,0,0,0,0.037777778,0.018888889,2419.6,1687.966667,886.75,1132.858333,0.673333333,1.285555555,2.776111111,1.564722222,10.47333333,10.88333333,11.21222222,11.11833333,6.873333333,6.845555556,7.043333334,NA,44.9,43.71111111,57.82222222,53.69138889,11.6,9.7,NA,NA,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
138,2,2010,10,0.106930693,0.304950495,0.447524752,0.093069307,0.041584158,0,0.005940594,Fall,109.5,111.5,217.9,1485.3,0,290.3,463.8,463.8,18.99,25.46666667,25.25666667,18.80666667,18.99,29.2,31.44,31.44,6.59,10.93,11,6.59,6.59,6.59,5.33,-0.24,0,0,0,0,0,0,0,0.018888889,2419.6,1305.733333,1862.666667,1017.6,0.57,0.556666667,0.673888889,1.681111111,10.15,10.19888889,10.64111111,11.22166667,6.82,6.894444445,6.876666667,7.004166667,44.53,44.07666667,43.38277778,53.97416667,10.8,11.57777778,11.60555556,NA,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
139,2,2011,6,0.044176707,0.536144578,0.126506024,0.214859438,0.072289157,0.002008032,0.004016064,Spring,66.38,227.93,988.39,1352.59,0,0,0,463.8,24.07,19.49333333,15.48666667,18.70833333,24.07,24.07,24.07,31.44,10.78,6.723333333,4.02,6.289166667,10.78,3.59,0.33,-0.81,0.053333333,0.017777778,0.008888889,0.004444444,0,0,0,0,365.4,195.7666667,366.7,728.5416667,0.65,1.25,3.127777778,2.215277778,9.94,10.58444444,11.04277778,10.82444444,6.29,5.965555555,5.98,6.451666667,41.36666667,40.55555556,42.56666667,46.84472222,12.1,9.411111111,7.638888889,9.123888889,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
140,2,2011,10,0.069915254,0.440677966,0.26059322,0.129237288,0.097457627,0,0.002118644,Fall,216.83,217.59,373.62,1458.68,0,131.4,131.4,131.4,20.97,27.81333333,25.955,19.16083333,20.97,31.54,31.54,31.54,9.69,13.28333333,11.78,6.751666667,9.69,9.69,5.8,-0.81,0,0,0.019444444,0.009722222,0,0,0,0,365.4,202.3666667,237.3166667,278.1916667,0.92,1.051111111,1.017222222,2.320833334,9.67,10.03555556,10.265,10.66277778,6.37,6.381111111,6.28,6.263888889,55.33,46.89888889,44.305,47.69472222,11.17,10.42333333,10.58944444,8.579722222,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
141,2,2012,10,0.044176707,0.536144578,0.126506024,0.170682731,0.116465863,0.002008032,0.004016064,Fall,106.48,106.61,143.74,1834.83,0,307.4,565.5,565.5,21.89,28.99666667,28.06666667,20.49833333,21.89,34.01,34.01,34.01,8.76,13.39333333,12.655,7.828333333,8.76,8.76,8.76,1.88,0.05,0.016666667,0.019444445,0.056111111,0,0,0,0.0725,261.3,152.2,122.0166667,365.7833333,0.48,0.676666667,0.646666667,10.96555556,11.01,11.20444444,10.62333333,10.73583333,6.89,6.997777778,7.038888889,6.603055556,38.1,38.44444444,40.80555556,52.60222222,9.4,10.43333333,11.30555556,9.108055555,17.5,68.56266667,27.83833333,35.05455556,197.0252603,Flood,Flood,Wet,Wet
142,2,2013,10,0.074148297,0.579158317,0.084168337,0.098196393,0.162324649,0.002004008,0,Fall,72.67,116.99,193.67,457.77,20.46,287.63,583.07,583.07,22.86,26.63666667,27.39666667,21.22333333,22.86,30.67,33.12,33.12,9.13,12.37333333,12.88333333,7.97,9.13,9.13,9.13,0.66,NA,NA,NA,NA,0,0,0,0.015,42.6,95.83333333,84.45,270.8166667,0.36,0.466666667,0.388888889,1.176666667,11,10.75222222,10.42444445,10.795,7.08,6.705555556,6.81,6.966944444,39.23,39.61,37.02722222,47.36611111,10.67,11.43444444,11.47833333,9.189166667,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
143,2,2014,6,0.032629559,0.834932821,0.028790787,0.05950096,0.03646833,0.001919386,0.005758157,Spring,0,100.88,742.51,1641.33,117.58,117.58,117.58,604.81,28.8,24.08666667,19.965,21.50333333,28.8,28.8,28.8,33.12,12.95,9.87,7.371666667,8.8475,12.95,6.41,4.06,1.94,0.056666667,0.047777778,0.071666667,NA,0,0,0.029444445,0.014722222,137.6,167.3,145.7333333,126.975,0.433333333,0.728888889,1.52,0.992222222,10.62666667,10.50444444,10.80277778,10.76722222,6.76,6.955555556,6.858333334,6.741666667,33.63333333,36.66666666,43.26111111,42.63277778,10.9,12.07777778,9.544444446,9.555555556,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
144,2,2014,10,0.15625,0.600961538,0.098557692,0.052884615,0.084134615,0.002403846,0.004807692,Fall,18.18,57.17,75.99,1581.75,69.96,356,674.38,674.38,22.44,27.35333333,27.98166667,21.67833333,22.44,30.67,33.07,33.07,7.53,12.99333333,13.37666667,9.086666667,7.53,7.53,7.53,1.94,0.08,0.053333333,0.036111111,0.056666667,0,0,0,0.014722222,64.5,849.0666667,552.9,360.2666667,0.07,0.128888889,0.297777778,0.925833333,10.11,10.23444445,10.39,10.68055556,7.08,7.125555556,7.134444445,6.885833333,44.03,38.65444444,37.82722222,42.14111111,14.87,13.26777778,12.76166667,10.08333333,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
145,4,2003,6,0.642,0.292,0.02,0,0.036,0.01,0,Spring,0,349.3,713,1453.6,0,0,0,534.1,28.7,21.08,16.91166667,20.275,28.7,28.7,28.7,32.75,13.17,7.886666667,4.54,7.3525,13.17,2.59,-0.14,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,1.683333333,2.500555556,2.225277778,9.066666667,NA,NA,NA,6.733333333,6.388888889,6.866666667,6.978333333,60.1,72.28888889,72.94444445,61.38083333,13.53333333,10.85555555,8.347222222,9.336666667,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
146,4,2003,10,0.30417495,0.514910537,0.13916501,0,0.035785288,0.005964215,0,Fall,0,43.9,114.1,1451.4,78.6,334.1,503.6,503.6,22.9,27.79333333,27.89833333,20.11833333,22.9,30.65,33.54,33.54,7.5,12.1,12.40833333,7.275,7.5,7.5,7.5,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.62,1.065555556,2.132777778,10.63,11.17,12.63055556,NA,6.9,6.433333333,6.466666667,6.750277778,62.23,54.68777778,51.755,66.63333333,9.47,11.17333333,11.59222222,9.386666667,7.44,47.66866667,18.57877778,13.98733333,69.64657534,Wet,Wet,Average,Average
147,4,2004,6,0.420618557,0.507216495,0.043298969,0.004123711,0.022680412,0.002061856,0,Spring,3.5,60.2,620.8,1393.2,110.7,110.7,110.7,614.3,28.19,23.74333333,19.02166667,21.47666667,28.19,28.19,28.19,33.54,12.84,9.043333333,5.908333333,7.940833333,12.84,6.04,1.06,1.06,0.053333333,0.123333333,NA,NA,0,0.116666667,NA,NA,NA,NA,NA,NA,0.7,6.01111111,12.91111111,7.087222222,10.29333333,8.752222221,10.82555556,11.12611111,6.233333333,6.6,6.277777778,NA,63.33333333,75.44444445,61.88333334,80.29111111,13.45,12.46666667,10.66111111,10.70861111,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
148,4,2004,10,0.412,0.466,0.086,0,0.03,0.006,0,Fall,8,16.7,43.6,1367.8,75.5,363.8,669,669,26.53,28.69,28.14833333,21.555,26.53,31.29,31.79,31.79,10.12,12.35333333,12.31666667,7.893333333,10.12,10.12,8.25,1.06,0,0,0.061666667,NA,0.14,0.046666667,0.045,NA,NA,NA,NA,NA,1.42,0.934444444,3.072777777,7.153333333,10.13,10.02444444,9.432777777,10.48416667,4.6,5.911111111,6.127777778,NA,65,52.22222222,54.78333333,78.93861111,12.62,12.94555556,12.86444445,11.28361111,2.48,46.13966667,18.69133333,36.22066667,84.9259726,Wet,Wet,Wet,Average
149,4,2005,6,0.256862745,0.656862745,0.02745098,0.005882353,0.049019608,0.003921569,0,Spring,58,370.1,1077.3,1673.4,0,0,0,558.3,24.04,20.23333333,16.835,19.93,24.04,24.04,24.04,31.79,9.06,6.98,4.856666667,7.145833333,9.06,3.42,0.69,0.69,0,0.02,0.041666667,0.049166667,0.14,0.046666667,0.139444444,0.157222222,NA,NA,NA,NA,0.466666667,1.555555556,2.633333333,1.881111111,8.766666667,NA,NA,NA,7.396666667,6.643333333,6.616111111,6.469166667,66.1,54.51111111,68.12777778,65.305,16.5,12.25555556,10.31388889,11.09333333,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
150,4,2005,10,0.27016129,0.622983871,0.04233871,0.018145161,0.028225806,0.018145161,0,Fall,193.6,207.5,476.8,1862.2,0,282.3,298.1,298.1,19.88,26.26333333,26.08833333,19.46666667,19.88,32.57,33.51,33.51,7.54,11.35666667,11.51833333,7.044166667,7.54,7.54,7.54,0.69,0.11,0.058888889,0.029444445,0.063888889,0.1,0.033333333,0.059444445,0.163611111,NA,NA,NA,NA,0.23,0.472222222,0.858333333,1.779444444,10.66,10.56444445,9.95888889,NA,7.43,6.776666667,6.721111111,6.707777778,63.3,58.04444444,57.38888889,67.29666667,11.57,11.75666667,12.95611111,10.83361111,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
151,4,2006,6,0.435272045,0.484052533,0.031894934,0.013133208,0.033771107,0.001876173,0,Spring,0.6,400.4,1266.4,1862,6.7,6.7,6.7,304.8,29.08,22.73333333,17.56166667,20.195,29.08,29.08,29.08,33.51,13.69,9.48,6.196666667,7.7625,13.69,5,1.44,1.44,0.096666667,0.17,0.085,0.105555556,0,0,0,0.060555556,2419.6,1785.466667,1132.833333,NA,2.066666667,2.966666667,3.244444445,2.051666667,8.823333333,8.698888889,10.42333333,10.61638889,6.956666667,6.527777778,6.426111111,6.617777778,81.43333333,61.57777778,54.06111111,71.81333333,14.03333333,12.13333333,9.688888889,10.55027778,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
152,4,2006,10,0.270707071,0.468686869,0.193939394,0.016161616,0.048484848,0.002020202,0,Fall,36.5,37,76.9,1691.5,41.2,337.1,545,545,21.44,26.99333333,27.97666667,20.40083333,21.44,30.54,33.79,33.79,7.84,11.54333333,12.53333333,7.776666667,7.84,7.84,7.84,1.44,0.27,0.152222222,0.177777778,0.137222222,0.19,0.097777778,0.048888889,0.066944444,2419.6,1704.9,2062.25,NA,0.65,0.938888889,1.475,2.235,10.5,8.878888888,8.933333333,10.13944444,6.94,6.841111111,6.53,6.592222222,52.33,52.21,60.44388889,70.94361111,10.87,11.87888889,13.46166667,10.68361111,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
153,4,2007,6,0.242424242,0.616161616,0.048484848,0.032323232,0.042424242,0.018181818,0,Spring,18.7,168.7,629.9,1508.8,22.6,22.6,22.6,560.9,27.96,23.85666667,17.33,20.45583333,27.96,27.96,27.96,33.79,12.18,8.72,5.01,7.505833333,12.18,4.59,0.25,0.25,0.63,1.196666667,0.608333333,0.568055556,0.213333333,0.308888889,0.298333333,0.200277778,2419.6,1622.666667,1271.2,1666.725,0.966666667,0.926666667,2.057777778,1.9775,9.663333333,9.722222223,NA,NA,6.9,7.237777778,6.702222222,6.628611111,68,91.6222222,70.75444443,74.28277777,13.5,12.78888889,9.544444445,10.51888889,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
154,4,2007,10,0.139059305,0.660531697,0.118609407,0.040899796,0.040899796,0,0,Fall,16.8,50.3,114.1,1524.3,60.2,319.7,535.9,535.9,21.38,26.14,27.10333333,20.07083333,21.38,31.7,31.73,31.73,6.97,10.9,11.60666667,7.198333333,6.97,6.97,6.97,0.25,0.46,0.428888889,0.363333334,0.640277778,0,0.064444444,0.119444444,0.191944444,2419.6,1114.366667,1766.983333,1519.091667,1.54,0.818888889,0.795555556,1.853055556,10.39,10.18333333,9.919444445,NA,6.95,6.811111111,6.805555556,6.637777778,75.5,60.78888889,67.52222222,75.79972222,9.78,11.37111111,12.34666667,10.01416667,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
